city1_name,city2_name,zipcode1,zipcode2,raceDistance,incomeDistance,geographicDistance,scenesDistance,populationDistance,employmentDistance,bachelorDistance,votingDistance,frequencyDistance,frequencyCosine,categoriesJaccard
Miami,Los Angeles,33411,90802,0.01989319322560812,14470.0,3731594.292163636,0.20927032879385912,35440.0,0.12229973575498132,0.0014777373940434435,0.2682900957578165,132.45754036671525,0.6675640309411786,0.3144963144963145
Miami,Los Angeles,33411,92626,0.029194293811218373,21576.0,3703992.3149064006,0.1725227560370225,24730.0,0.09672307168669125,0.051233630946095565,0.016180663484214874,174.82848738120455,0.7468205780486542,0.44840667678300455
Miami,Los Angeles,33411,92648,0.04162121776286904,28569.0,3713670.0412837793,0.19899552149128885,29778.0,0.044923436922131854,0.09196762134622816,0.077591125791025,104.22571659624126,0.8093782579968312,0.38745704467353953
Miami,Los Angeles,33411,92802,0.18932496452122013,6568.0,3705403.5591730857,0.3932626652667529,31601.0,0.026394410604513308,0.2220755658315266,0.056451016423503586,171.32133550728585,0.5750489086417783,0.27787934186471663
Miami,Los Angeles,33411,90012,0.09483916887258591,23912.0,3734607.2895735484,0.32954226383541413,37836.0,0.11492380408641145,0.05298279535594985,0.25305684236921,168.9526560903971,0.5673804669234044,0.28169014084507044
New York,Miami,10011,33139,0.11446550256753087,82795.0,1754673.222498684,0.17446876254209515,14938.0,0.032804723076907405,0.1918183649807016,0.2624992116206827,249.75588081164375,0.878318877893945,0.46656050955414013
New York,Miami,10011,33142,0.3809296118030376,108428.0,1754975.7667222554,0.4195971172983795,7093.0,0.13918831343554328,0.6072278741134436,0.2439654960990244,315.0222214384249,0.5238167552577379,0.2617994100294985
New York,Miami,10011,33172,0.509136044407945,85603.0,1760417.7926379396,0.432057539397914,9879.0,0.027170381480182026,0.41248955236615953,0.4129727738140645,289.61008269740887,0.6230232532282284,0.36951672862453533
New York,Miami,10011,33304,0.016065841243157623,70000.0,1715400.966683057,0.22930340240624436,30778.0,0.05648951375566391,0.2194720581777968,0.2314632685366198,268.7638368531005,0.8036657544352267,0.39664804469273746
New York,Miami,10011,33308,0.005302124168717376,65953.0,1709982.6133497427,0.22947104859445774,22083.0,0.1592094910147116,0.18634708122059174,0.4043793821781179,248.3867951401604,0.8339255385065366,0.38592027141645463
New York,Miami,10011,33316,0.0021397141698933364,56370.0,1719660.0221722766,0.35225117362545433,37305.0,0.08339890258669891,0.18632726949911305,0.36362111946351783,276.74898373797146,0.7694075224288273,0.3449920508744038
New York,Miami,10011,33323,0.05788372289600289,38865.0,1720544.2350990442,0.5548862513688548,26261.0,0.001837915823396652,0.21849202650482313,0.289435877006891,332.3070868940354,0.4669034088678343,0.339606501283148
New York,Miami,10011,33401,0.08963232163390439,89789.0,1653148.1425825208,0.3909747741509676,17380.0,0.07753745034090553,0.31827264696611945,0.20478140642749676,240.18742681497713,0.7917380509557901,0.4342105263157895
New York,Miami,10011,33411,0.042484077351539945,62153.0,1657520.9892431572,0.3863451127769705,25955.0,0.07670245242431273,0.31481563271799884,0.3475227616135822,287.3064565929558,0.673801804279384,0.37023460410557185
New York,Miami,10011,33131,0.16066128569674173,32172.0,1757129.5582714034,0.4485159683176734,26055.0,0.12932648245531098,0.005993779319197978,0.28320098756463896,240.79451821002903,0.8275319195882018,0.37607573149741824
New York,Los Angeles,10011,90012,0.17272201463124065,86065.0,3925525.251785062,0.22131071111042028,11881.0,0.19162625651072418,0.3677984280739487,0.0944659192443722,240.58262613912916,0.8086668485486931,0.3311092577147623
New York,Los Angeles,10011,90015,0.24855624241507213,86281.0,3929067.041517715,0.2604568344726433,24087.0,0.009039551699734028,0.2815733661587214,0.09336469442174422,247.4813124258072,0.7905022366687012,0.38589211618257263
New York,Los Angeles,10011,90028,0.043548795351841765,86529.0,3931371.1842252384,0.1312683687626612,17903.0,0.009472884852100183,0.24660043099546813,0.09230609065522832,191.7602670002313,0.8764170675482003,0.4076858813700919
New York,Los Angeles,10011,90036,0.011747149364101869,51475.0,3934600.722329877,0.14049022683471646,10560.0,0.05716460482537622,0.09437430632417754,0.11178473101302322,232.38115241989829,0.8795131793811902,0.4359649122807018
New York,Los Angeles,10011,90045,0.023247878533753794,23400.0,3946105.3533377475,0.4046050231838577,6992.0,0.04991313347196269,0.10795172400063635,0.13254825259257752,260.17109754928583,0.7397409206175432,0.36023294509151416
New York,Los Angeles,10011,90401,0.003938321785415483,48661.0,3949110.923992643,0.2360441074643042,41419.0,0.012048511424157415,0.013258435437699445,0.09950905072278682,226.1238598644557,0.8632738231721939,0.41083916083916083
New York,Los Angeles,10011,90802,0.07774291131314151,76623.0,3937431.7639950872,0.2137094718071245,9485.0,0.04559728333066859,0.3162933701120423,0.07923266585576572,235.4442609196495,0.891338984693077,0.36468646864686466
New York,Los Angeles,10011,92648,0.0018629598401910799,33584.0,3924545.0906001115,0.24298342688586813,3823.0,0.031779015502180874,0.22284801137177068,0.4251138874046072,240.74467803048108,0.8467265586784727,0.3763440860215054
New York,Los Angeles,10011,92802,0.2926982849261952,68721.0,3911008.398132483,0.3143791799863664,5646.0,0.05030804181979942,0.5368911985495255,0.2910717451900786,272.3784132415783,0.6916723480884728,0.29427549194991054
New York,Los Angeles,10011,92626,0.029527346651505776,40577.0,3915748.838402158,0.2973882747961324,1225.0,0.020020619262378525,0.2635820017719033,0.3313420981293673,228.47319317591726,0.7918556451169972,0.4076204169662114
New York,Miami,10012,33131,0.18651593342294445,10410.0,1755527.9110775716,0.5282108629121329,1443.0,0.09839823527215896,0.04184345736405659,0.27379074813234705,329.2840718893035,0.6887593369333058,0.3577889447236181
New York,Miami,10012,33142,0.41032380574792404,86666.0,1753378.1517169771,0.4846197668705333,34591.0,0.1701165606186953,0.6430775521583022,0.2345552566667325,388.0012886576538,0.42220570362896737,0.2536418166238218
New York,Miami,10012,33172,0.547164310408704,63841.0,1758825.0964529829,0.43079763470086513,17619.0,0.05809862866333404,0.44833923041101814,0.4035625343817726,274.0583879395046,0.8016890169770324,0.34856175972927245
New York,Miami,10012,33304,0.029977380823512118,48238.0,1713802.2956096432,0.306559702005988,3280.0,0.08741776093881592,0.2553217362226554,0.2220530291043279,327.53625753494833,0.7864027931589103,0.3805147058823529
New York,Miami,10012,33308,0.01919031445222535,44191.0,1708384.0376427385,0.38417321159828416,5415.0,0.19013773819786361,0.22219675926545035,0.394969142745826,360.22215367742166,0.5681131877332967,0.3588235294117647
New York,Miami,10012,33323,0.07234268907934818,17103.0,1718955.605908896,0.48353946046735413,1237.0,0.02909033135975536,0.25434170454968175,0.2800256375745991,273.6896052099897,0.8162197793801912,0.340793489318413
New York,Miami,10012,33411,0.053522216360838135,40391.0,1655936.609241181,0.47481573404522937,53453.0,0.10763069960746474,0.35066531076285745,0.3381125221812903,377.80021175219053,0.4809938386057375,0.3178861788617886
New York,Miami,10012,33139,0.13982075093200974,61033.0,1753070.2443465565,0.26865493104112176,12560.0,0.06373297026005942,0.2276680430255602,0.25308897218839077,322.53681960359194,0.7699930528469667,0.43087971274685816
New York,Miami,10012,33401,0.1015366955770457,68027.0,1651556.8005419446,0.47020897693506436,10118.0,0.10846569752405755,0.35412232501097807,0.19537116699520485,272.9798527364245,0.847260864569382,0.39081455805892545
New York,Miami,10012,33316,0.013464892472088881,34608.0,1718060.7796888724,0.4733906590729161,9807.0,0.11432714976985092,0.22217694754397166,0.3542108800312259,370.1891408455953,0.5469298306265915,0.31631722880583407
Miami,Los Angeles,33401,90012,0.11371815297223448,3724.0,3747207.5001997333,0.32854631704251386,5499.0,0.11408880616981865,0.049525781107829236,0.11031548718312456,165.94577427581578,0.6706315052807806,0.3164230438521066
Miami,Los Angeles,33401,90015,0.17333230908679395,3508.0,3749739.1913420525,0.26162050879785764,6707.0,0.0684978986411715,0.03669928080739804,0.11141671200575254,117.9703352542494,0.8332037917463366,0.3944396177237185
Miami,Los Angeles,33401,90028,0.049972719497779254,3260.0,3755352.3321141624,0.33166803697023656,523.0,0.08701033519300572,0.07167221597065132,0.11247531577226844,162.52384440444425,0.7691830662808914,0.4160839160839161
Miami,Los Angeles,33401,90036,0.07839987538401266,38314.0,3757397.003415884,0.3191029884296135,6820.0,0.13470205516628175,0.22389834064194192,0.09299667541447354,110.73843054694247,0.8520821080549817,0.41621621621621624
Miami,Los Angeles,33401,90401,0.09475600576668924,41128.0,3770588.9817974255,0.25635000988328416,24039.0,0.08958596176506295,0.30501421152842,0.10527235570470994,96.51942809610924,0.889650150951936,0.40180995475113124
Miami,Los Angeles,33401,90802,0.042622040658553115,13166.0,3744247.6563055906,0.2170648664795848,7895.0,0.12313473367157413,0.001979276854077172,0.12554874057173104,121.63880959627976,0.8185148842092486,0.39630931458699475
Miami,Los Angeles,33401,92648,0.09237924382299756,56205.0,3726335.5702127647,0.2824986279995357,13557.0,0.04575843483872466,0.09542463559434877,0.22033248097711045,134.484199815443,0.7728946582871595,0.411297440423654
Miami,Los Angeles,33401,92802,0.22904898564083576,21068.0,3718047.3622165998,0.45204451424124165,11734.0,0.027229408521106113,0.21861855158340598,0.08629033876258185,184.50474248647376,0.6026701477214255,0.30995260663507107
Miami,Los Angeles,33401,90045,0.0447501472106775,66389.0,3763539.7606710764,0.20859622413162204,10388.0,0.027624316868942844,0.2103209229654831,0.07223315383491924,172.68178826963774,0.6450435870904919,0.42081447963800905
Miami,Los Angeles,33401,92626,0.0754141568132344,49212.0,3716657.7901932998,0.19670738505256974,18605.0,0.09755806960328406,0.05469064519421618,0.12656069170187056,126.0317420335052,0.8747701817525948,0.43844984802431614
New York,Miami,10001,33131,0.10789360814231544,5762.0,1758139.9884433628,0.2935535863527309,5790.0,0.11139227596356804,0.06216464388842047,0.24395609101228077,254.40911933340755,0.8181166098640187,0.37547892720306514
New York,Miami,10001,33139,0.07514790171382828,44861.0,1755683.805536411,0.1995602528275609,5327.0,0.05073892956865034,0.12365994177308315,0.2232543150683245,292.86515668477875,0.8131482623020994,0.44232130219391363
New York,Miami,10001,33142,0.27345136121324387,70494.0,1755985.7217007643,0.3102191768299636,27358.0,0.1571225199272862,0.5390694509058251,0.20472059954666622,326.1824642742157,0.5204649011363506,0.28504043126684636
New York,Miami,10001,33172,0.39883638391398885,47669.0,1761427.1434585075,0.2740870894012523,10386.0,0.04510458797192496,0.3443311291585411,0.3737278772617063,278.8045910669335,0.6849506821701283,0.39972527472527475
New York,Miami,10001,33304,0.016502852121166485,32066.0,1716411.0485303842,0.13823925483628025,10513.0,0.07442372024740684,0.15131363497017836,0.19221837198426162,279.8821180425788,0.8057361554140698,0.4081041968162084
New York,Miami,10001,33308,0.03697834204293377,28019.0,1710992.683940685,0.20292935044909122,1818.0,0.17714369750645453,0.11818865801297329,0.36513448562575973,286.2341698679597,0.7201748914714622,0.3416422287390029
New York,Miami,10001,33323,0.025445000146409352,931.0,1721553.0675508396,0.405202435958312,5996.0,0.01609629066834628,0.1503336032972047,0.2501909804545328,315.23641921580065,0.5660438029477464,0.33383800151400456
New York,Miami,10001,33401,0.058697642267484196,51855.0,1654157.3245076602,0.23037920155524044,2885.0,0.09547165683264847,0.250114223758501,0.16553650987513857,241.74780247191492,0.8184215203651739,0.43186582809224316
New York,Miami,10001,33411,0.020855852613964387,24219.0,1658529.2622049318,0.2710037628091169,46220.0,0.09463665891605566,0.2466572095103804,0.308277865061224,304.2120970638742,0.6451613153628841,0.36303630363036304
New York,Miami,10001,33316,0.02303455202994637,18436.0,1720670.1717238429,0.25911576805972286,17040.0,0.10133310907844184,0.1181688462914946,0.32437622291115964,295.37095320968854,0.7305939505611102,0.3437722419928826
New York,Los Angeles,10001,90012,0.08440871578326652,48131.0,3925739.378763814,0.2571909756462111,8384.0,0.2095604630024671,0.29964000486633025,0.05522102269201401,270.9723233099646,0.7400949852116926,0.318616629874908
New York,Los Angeles,10001,90015,0.15336376251142023,48347.0,3929281.582171522,0.1747349048722662,3822.0,0.02697375819147696,0.21341494295110297,0.05411979786938603,252.4499950485244,0.8104555644007231,0.39357729648991785
New York,Los Angeles,10001,90028,0.012097299404562476,48595.0,3931583.5985583817,0.17281680345967537,2362.0,0.00846132163964275,0.1784420077878497,0.053061194102870135,216.1804801548928,0.8442006533324592,0.41004497751124436
New York,Los Angeles,10001,90036,0.00355735073540488,13541.0,3934813.6740207043,0.12080587817254577,9705.0,0.03923039833363329,0.02621588311655909,0.07253983446066503,250.05399416925937,0.8560136092460953,0.39710365853658536
New York,Los Angeles,10001,90045,0.0015936988477472955,14534.0,3946320.9092374765,0.29092071882669374,13273.0,0.06784733996370562,0.039793300793017905,0.09330335604021933,277.6346520159182,0.7144018514158205,0.37153558052434454
New York,Los Angeles,10001,90401,0.02985633196560465,10727.0,3949323.873620479,0.16656088190973886,21154.0,0.005885695067585517,0.054899987769919,0.06026415417042863,239.65808978626197,0.8550533724454763,0.3795731707317073
New York,Los Angeles,10001,90802,0.03356449366766829,38689.0,3937654.1985684508,0.15286877452086187,10780.0,0.02766307683892566,0.24813494690442384,0.03998776930340753,258.4337439267558,0.8451802772248952,0.3602941176470588
New York,Los Angeles,10001,92626,0.007675838330713637,2643.0,3915976.029008753,0.17797262777716674,21490.0,0.002086412770635593,0.19542357856428483,0.29209720157700914,229.9086775221849,0.8095646929696872,0.4189723320158103
New York,Los Angeles,10001,92648,0.009894896826036722,4350.0,3924771.26222397,0.2376203888665072,16442.0,0.049713221993923806,0.15468958816415224,0.385868990852249,269.8666337285882,0.7766241262948794,0.35174418604651164
New York,Los Angeles,10001,92802,0.20062845803033208,30787.0,3911232.1639858745,0.3797248122889918,14619.0,0.06824224831154235,0.468732775341907,0.2518268486377204,289.1331873030144,0.6677984325643347,0.28159126365054604
New York,Miami,10003,33131,0.18689037407434347,30362.0,1756441.0364996847,0.44021082200291284,30536.0,0.17453805926198074,0.03813514253826811,0.2829579468224701,346.2802333371052,0.8228551179080167,0.36055603822762816
New York,Miami,10003,33139,0.13947892422782424,80985.0,1753982.6774341436,0.15382782683172117,19419.0,0.012406853729762357,0.22395972819977172,0.26225617087851383,249.68780506864968,0.871656268281554,0.4311708860759494
New York,Miami,10003,33142,0.40439739532386276,106618.0,1754293.3495926992,0.3914811678980869,2612.0,0.09397673662887351,0.6393692373325137,0.24372245535685555,417.10789970941573,0.5121451732461195,0.2457312546399406
New York,Miami,10003,33172,0.5490153747160713,83793.0,1759742.7702094135,0.43793596620044817,14360.0,0.018041195326487736,0.44463091558522966,0.41272973307189564,397.9748735787223,0.5661019243113751,0.3611738148984199
New York,Miami,10003,33304,0.02532368115540087,68190.0,1714716.9582035406,0.2714033063633163,35259.0,0.01127793694899415,0.25161342139686693,0.23122022779445095,384.6348918130023,0.7583443101551636,0.3880355699272433
New York,Miami,10003,33308,0.017745029516746832,64143.0,1709298.749543362,0.23642840161363887,26564.0,0.11399791420804184,0.21848844443966187,0.40413634143594906,361.40558933143245,0.8036253521739879,0.37779690189328746
New York,Miami,10003,33316,0.0113146987392188,54560.0,1718975.149132278,0.3568293261298881,41786.0,0.03818732578002915,0.21846863271818318,0.363378078721349,385.90931577250115,0.7595796921891155,0.33039294306335204
New York,Miami,10003,33401,0.09245477221212889,87979.0,1652475.1566451958,0.4039479725189126,21861.0,0.03232587353423577,0.3504140101851896,0.2045383656853279,350.8304433768541,0.7542638535419688,0.4174454828660436
New York,Miami,10003,33411,0.04802451059326129,60343.0,1656858.3553265978,0.3779795496075549,21474.0,0.031490875617642966,0.34695699593706897,0.34727972087141334,400.0487470296589,0.6316518908501427,0.3372177713037145
New York,Miami,10003,33323,0.06881993928313908,37055.0,1719875.2892575504,0.5549957113103848,30742.0,0.047049492630066414,0.25063338972389326,0.28919283626472214,438.5681246967226,0.41785331839919526,0.32842287694974004
New York,Los Angeles,10003,90012,0.15530377240808918,84255.0,3926546.697382898,0.16944839066022438,16362.0,0.14641467970405442,0.3999397912930188,0.09422287850220334,334.05688138399427,0.8401004933378292,0.33704020530367834
New York,Los Angeles,10003,90015,0.2575963158688236,84471.0,3930088.049164606,0.2498753590530488,28568.0,0.036172025106935735,0.31371472937779155,0.09312165367957537,356.4337245547901,0.7652496621941355,0.36872909698996653
New York,Los Angeles,10003,90028,0.04955808591002869,84719.0,3932394.43924126,0.16528829857255495,22384.0,0.054684461658769945,0.27874179421453826,0.09206304991305947,281.80134847086873,0.888507166162254,0.39644970414201186
New York,Los Angeles,10003,90036,0.005140619716482526,49665.0,3935623.4096740806,0.1909052354398122,15041.0,0.10237618163204598,0.12651566954324767,0.11154169027085437,343.6757192470833,0.8611166917651444,0.3815676141257537
New York,Los Angeles,10003,90045,0.022488375607253256,21590.0,3947125.284664844,0.3744843758920125,11473.0,0.0047015566652929275,0.14009308721970648,0.13230521185040867,360.58424813072463,0.7404477580274769,0.36689419795221845
New York,Los Angeles,10003,90401,0.00749155841280649,46851.0,3950133.612516774,0.22765096468537116,45900.0,0.05726008823082718,0.045399798656769574,0.09926600998061796,334.619186538967,0.8488279345251712,0.39664310954063603
New York,Los Angeles,10003,90802,0.08708842222402859,74813.0,3938444.3769570882,0.22347073228689296,13966.0,0.09080886013733835,0.3484347333311124,0.07898962511359686,343.8284455946017,0.888962776156081,0.34746467165419787
New York,Los Angeles,10003,92626,0.03510320366098446,38767.0,3916756.3572001327,0.2817906145564116,3256.0,0.06523219606904829,0.2957233649909734,0.33109905738719847,327.9664616999732,0.7679972772341703,0.3838964773544213
New York,Los Angeles,10003,92802,0.31384606224236294,66911.0,3912019.5895099337,0.32430442189085273,10127.0,0.0050964650131296585,0.5690325617685956,0.29082870444790976,370.26477013078085,0.696574578910731,0.291324200913242
New York,Los Angeles,10003,92648,0.005699673462124911,31774.0,3925553.702959524,0.22526766605764817,8304.0,0.013432561304488888,0.2549893745908408,0.42487084666243835,348.3417861813308,0.8393145590164665,0.3591666666666667
Miami,Los Angeles,33316,90012,0.1931964125759132,29695.0,3770698.765632052,0.2973821841408961,25424.0,0.10822735392402527,0.18147115857483564,0.26915520021914563,141.66862743741115,0.692706303602734,0.31477927063339733
Miami,Los Angeles,33316,90036,0.02144184421856705,4895.0,3780894.155100187,0.32459172302651224,26745.0,0.14056350741207513,0.09195296317493551,0.2518363884504946,125.21581369779138,0.7006351720902233,0.3659244917715392
Miami,Los Angeles,33316,90045,0.029521559616447427,32970.0,3786794.5831360635,0.16951787547099553,30313.0,0.03348576911473622,0.0783755454984767,0.2310728668709403,131.65485179058157,0.746739333376686,0.39643211100099107
Miami,Los Angeles,33316,90401,0.0037716120536715617,7709.0,3793981.60629283,0.2550518911821474,4114.0,0.09544741401085632,0.1730688340614136,0.264112068740731,135.20355024924456,0.7090147937311064,0.3488824101068999
Miami,Los Angeles,33316,90802,0.08035111005712682,20253.0,3767142.835941334,0.17084447839350825,27820.0,0.1289961859173675,0.12996610061292924,0.2843884536077521,95.4358423235212,0.8149997243965773,0.38910505836575876
Miami,Los Angeles,33316,92626,0.03694795251951559,15793.0,3739418.7425031965,0.20565741817330596,38530.0,0.10341952184907743,0.07725473227279023,0.032279021334150504,194.82299658921173,0.6684574634825212,0.3746031746031746
Miami,Los Angeles,33316,92648,0.006819337222834251,22786.0,3749094.5969098834,0.18166821627480678,33482.0,0.051619887084518035,0.036520741872657636,0.06149276794108938,105.89617556833674,0.7946168516432398,0.39883268482490275
Miami,Los Angeles,33316,90015,0.26093080278920533,29911.0,3773179.4607651345,0.28368879538857333,13218.0,0.07435935088696488,0.09524609665960837,0.2702564250417736,143.7463043003193,0.6683375574097403,0.3545966228893058
Miami,Los Angeles,33316,90028,0.048732279971721894,30159.0,3778905.6342091435,0.2915872619211615,19402.0,0.09287178743879909,0.06027316149635509,0.2713150288082895,168.949696655543,0.7767397167643347,0.3559479553903346
Miami,Los Angeles,33316,92802,0.30190156259158724,12351.0,3741054.42575758,0.35202478983766194,31659.0,0.03309086076689949,0.3505639290504124,0.07254937427343922,145.5403724057349,0.6947741562841827,0.324295010845987
Miami,Los Angeles,33323,90012,0.07288102337774066,47200.0,3749907.793551099,0.5544832148423608,14380.0,0.19346417233412083,0.14930640156912556,0.1949699577625188,248.02419236840586,0.33741853427314944,0.30809674027339645
Miami,Los Angeles,33323,90015,0.0866064965308648,47416.0,3752385.587857467,0.35713981699277114,2174.0,0.01087746752313068,0.06308133965389828,0.19607118258514677,172.33397807745285,0.6842587637749925,0.36438923395445133
Miami,Los Angeles,33323,90028,0.005364358354606495,47664.0,3758118.1121048126,0.47514672073776343,8358.0,0.007634969028703531,0.028108404490645,0.19712978635166267,255.76942741461497,0.4457730780783746,0.38134715025906735
Miami,Los Angeles,33323,90036,0.04766744529523155,12610.0,3760103.4278044566,0.4560214386783037,15701.0,0.05532668900197957,0.1241177201806456,0.17765114599386778,178.18249072229293,0.6470830654163107,0.3817204301075269
Miami,Los Angeles,33323,90045,0.0160355943411565,15465.0,3765990.242014171,0.3760931491026791,19269.0,0.05175104929535934,0.11054030250418678,0.15688762441431348,247.77207267971102,0.34217635146518044,0.3591101694915254
Miami,Los Angeles,33323,90401,0.07962092331158972,9796.0,3773184.877862343,0.3406316699829889,15158.0,0.010210595600760763,0.2052335910671237,0.18992682628410418,161.35674761223964,0.72476918097427,0.35262593783494106
Miami,Los Angeles,33323,90802,0.002954259418060903,37758.0,3746319.1061729244,0.4561879813753973,16776.0,0.04375936750727194,0.09780134360721915,0.21020321115112528,207.42227459942677,0.4943940570783229,0.33675564681724846
Miami,Los Angeles,33323,92626,0.01744828368830735,1712.0,3718588.1183417374,0.2962204814561949,27486.0,0.018182703438981873,0.04508997526708014,0.04190622112247633,170.9151836438179,0.761852946149636,0.37264957264957266
Miami,Los Angeles,33323,92648,0.05014545267729294,5281.0,3728263.791405622,0.43890518336064344,22438.0,0.033616931325577526,0.004355984866947549,0.1356780103977162,212.21215799289163,0.4831986113676838,0.3723849372384937
Miami,Los Angeles,33323,92802,0.11699533702787303,29856.0,3720236.924821162,0.5300426754521375,20615.0,0.05214595764319607,0.3183991720447023,0.0016358681831876165,253.5547278202479,0.32339170159439756,0.3176895306859206
Miami,Los Angeles,33142,90036,0.3372711718284013,56953.0,3782561.708373018,0.35876292204897664,17653.0,0.1963529182609195,0.512853567789266,0.13218076508600118,174.54512310574592,0.5501654307811303,0.3
Miami,Los Angeles,33142,90401,0.4353720973173411,59767.0,3795589.979152682,0.29119477813616435,48512.0,0.1512368248597007,0.5939694386757441,0.14445644537623759,187.725863961256,0.5230516863896487,0.24513274336283186
